"User ID","Username","Comment ID","Comment","Comment Time","User Homepage","Avatar URL"
"14976132815","puji_azzza","=""17961202073599586""","@disperinakersby  mohon untuk disorot perusahaan outsourcing @ptjagaragaadika  perusahaan ini menghalang2i pengambilan ijasah karyawan yang mengajukan resaign (karyawan dalam masa training) (diharuskan membayar denda 4.5 juta dengan alasan sanksi) untuk karyawan training diwajibkan kerja 12 jam/ hari, dan diwajibkan 3 hari dalam seminggu harus kerja 21 jam. Tidak ada jaminan bpjs kesehatan dan bpjs ketengakerjaan. Untuk gaji tidak sesuai dengan jam yang dikerjakan karyawan training. Ini sungguh tidak masuk akal, karena tidak ada asuransi apapun, bagaimana kalau ada karyawan meninggal karena kelelahan? Siapa yang mau bertanggung jawab? Bagaimana ada perusahaan yang tidak memanusiakan manusia? Minta rincian gaji dipersulit. Minta salinan kontrak kerja juga tidak diberi. Saya punya bukti rekam dari awal dengan pihak HRD ibu intan, ibu virgie serta kepala security bapak suryo (dengan 2 bukti rekam )","6/15/2023, 10:37:01 AM","https://www.instagram.com/puji_azzza","https://instagram.fsub6-5.fna.fbcdn.net/v/t51.2885-19/332532904_1689657931477139_5399761931852404792_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-5.fna.fbcdn.net&_nc_cat=111&_nc_ohc=aonyjRheHYcQ7kNvgE8Nyf8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCJJ2dnXA3__5FGky6ttmgLIWG8KimMiq2n3mMEmdj1Pw&oe=666EE232&_nc_sid=0985b0"
"48249427105","moch.syafarudinudin86","=""17977682090159421""","Percuma gak bakalan diterima sya asli surabaya udh capek2 daftar di aplikasi gak panggil2 ini aplikasi apa sponsor baca wahai disperinakersby","7/6/2023, 11:38:18 AM","https://www.instagram.com/moch.syafarudinudin86","https://instagram.fsub6-1.fna.fbcdn.net/v/t51.2885-19/361979904_1000871564266818_2513652542455203542_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=0v08dDyjl1AQ7kNvgHguYV7&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBERlL4Tgu6B1zFXvRB3HFeofEJgVLpAAM63XZoCBrTfA&oe=666EC797&_nc_sid=0985b0"
"3238525391","andrikurniawan1927","=""17903817968802579""","@erikapaaa_","7/11/2023, 5:15:53 PM","https://www.instagram.com/andrikurniawan1927","https://instagram.fsub6-6.fna.fbcdn.net/v/t51.2885-19/412139457_378060448231929_2701547098495766869_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-6.fna.fbcdn.net&_nc_cat=109&_nc_ohc=VrCQMIy0YOsQ7kNvgGLnB1v&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYC0BLoXqY_V5kltpWdbfMSRimPTyzuog4IxskVFJMGMzQ&oe=666EDFC2&_nc_sid=0985b0"
"3685936312","sugionodjuli","=""18372637774033747""","Koyoke kok khusus warga Surabaya yaaa","7/20/2023, 6:05:59 PM","https://www.instagram.com/sugionodjuli","https://instagram.fsub6-6.fna.fbcdn.net/v/t51.2885-19/292417823_725895325382253_2156009066391106666_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-6.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Mg2C0l84nm8Q7kNvgHbCC8i&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYD0RHZIVQ27_Tblmi5SipO2jEXvmKLybc-UAek_vLn2JA&oe=666ECDA9&_nc_sid=0985b0"
"1469852580","adp0497","=""18007540456842089""","aku gabisa login karna lupa password tapi mau reset ulang pun juga gabisa, gimana dong","7/21/2023, 8:35:49 AM","https://www.instagram.com/adp0497","https://instagram.fsub6-4.fna.fbcdn.net/v/t51.2885-19/352430439_1347583999154407_47411483734540736_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-4.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ZRfw_wNSVU8Q7kNvgGohgOO&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYALMXUUmsq7zEDXUPfGgdpv4mSuLVCL2_tw5KjB7k7geg&oe=666ED8D0&_nc_sid=0985b0"
"1469852580","adp0497","=""17988495242017832""","@julivegi iyaa sama aku juga gitu kak bingung mau masuk nya gimana","7/21/2023, 8:37:18 AM","https://www.instagram.com/adp0497","https://instagram.fsub6-4.fna.fbcdn.net/v/t51.2885-19/352430439_1347583999154407_47411483734540736_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-4.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ZRfw_wNSVU8Q7kNvgGohgOO&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYALMXUUmsq7zEDXUPfGgdpv4mSuLVCL2_tw5KjB7k7geg&oe=666ED8D0&_nc_sid=0985b0"
"58578732578","riadwi91","=""18045131392482030""","Ribet sih memang","7/21/2023, 8:44:04 PM","https://www.instagram.com/riadwi91","https://instagram.fsub6-6.fna.fbcdn.net/v/t51.2885-19/362645134_241674542013312_6027744485281274364_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-6.fna.fbcdn.net&_nc_cat=100&_nc_ohc=G2WQBCgXqxQQ7kNvgGfoPoP&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYC3QmeFkw2xFSLD1H7zAtyI7JhvvEX3FGqDvb8XnhhaYA&oe=666EF100&_nc_sid=0985b0"
"1659445696","ilham_ekaaaa","=""18230938177224193""","@sugionodjuli yo namae jg disnaker sby mazze😑","7/22/2023, 5:26:11 AM","https://www.instagram.com/ilham_ekaaaa","https://instagram.fsub6-4.fna.fbcdn.net/v/t51.2885-19/311636760_651603556552375_4936347003102699094_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-4.fna.fbcdn.net&_nc_cat=107&_nc_ohc=RnBwZvBrC9QQ7kNvgFo8A-Z&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBm0_Tuz6tqw4BnLuvSEJs_jhqHF78t5MS9DU1lJCfDVQ&oe=666EF8AB&_nc_sid=0985b0"
"35788332064","y3ni_putri","=""17959067300624317""","Saya jg GK bsa masuk bagaimana solusinya@disperinakersby","7/24/2023, 6:54:27 AM","https://www.instagram.com/y3ni_putri","https://instagram.fsub6-6.fna.fbcdn.net/v/t51.2885-19/295277869_417137413773485_8745234415242705039_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-6.fna.fbcdn.net&_nc_cat=105&_nc_ohc=OSWZb773o44Q7kNvgHGCW_P&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCtLAEaBZw43Qq-Z9iKsWn7mBFhgamwzEDS8Fy16GDKAw&oe=666EE44F&_nc_sid=0985b0"
"5724582542","pradanap003","=""18376029700042234""","Carane ketemu wong dalam piye rek?","8/8/2023, 4:49:46 PM","https://www.instagram.com/pradanap003","https://instagram.fsub6-6.fna.fbcdn.net/v/t51.2885-19/267095186_438107871249393_5458353147206599961_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub6-6.fna.fbcdn.net&_nc_cat=109&_nc_ohc=4TjoUe7ehl0Q7kNvgHqGSVL&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDrlIFLmcAvILvbLyZX4T1icR57-WJEYFPdKslmsUNF4g&oe=666ED4EA&_nc_sid=0985b0"
